file_id,section,sentence,predicted_labels
10225072,method,"After 30 min, if pain was felt in any area below the elbow, the unblocked motor nerves were electrolocated and injected with 5 ml of the 2% MEPA.",['0']
10225072,method,"In patients with incomplete blocks, the sensory assessments continued 40, 50 and 60 min after the initial block, until the patient was declared ready for surgery, at which time the stopwatch was stopped (latency time).",['6a']
10225072,method,"The total anaesthetic time was calculated by adding the times for block performance and latency, including when necessary the supplementary blocks.",['0']
10225072,method,"Degree of motor block was assessed after 30 min and defined as good (limp hand), satisfactory (minor movements possible, but not against the resistance) or poor (no obvious relaxation).",['0']
10225072,method,Initial block effectiveness is given as the percentage of patients in each group who did not need supplementary blocks.,['0']
10225072,method,Final block effectiveness is given as the percentage of patients who had surgical analgesia after supplementary blocks.,['0']
10225072,method,The success rate for block of each nerve was assessed after 30 min and is given as the percentages of patients with analgesia of the respective nerves.,['0']
10225072,method,"Midazolam, in 1-2.5 mg increments, was given intravenously to patients who requested sedation during surgery.",['5']
10225072,method,"Alfentanil, 0.5-1 mg, was given intravenously to patients complaining of tourniquet pain.",['5']
10225072,method,Before returning to the ward patients assessed surgical and tourniquet pains on a visual analogue scale (VAS 0-10).,['6a']
10225072,method,The systemic and local adverse effects during and after block performance were noted.,['0']
10225072,method,Neurological sequelae (persistent pain and dysaesthesiae) were recorded during the surgical follow up visits 5-10 days after the operation and again 3-4 weeks later.,['0']
10225072,method,Statistical analysis.,['0']
10225072,method,"Primary variables were block performance and latency times, frequency of supplementary blocks, final success rate and the total time consumption to obtain a successful block.",['12a']
10225072,method,"The secondary variables were the incidence of adverse effects, both local and systemic.",['6a']
10225072,method,"Ratio/interval variables: age, body weight, tourniquet time, mepivacaine dose (mg kg ª1 ), block performance and latency times and anaesthetic time consumption were checked for normality of distribution with Liliefors test and described either as group means or medians with ranges.",['12a']
10225072,method,"Ordinal variables were described either as medians with ranges (visual analogue scores) or as number of patients in each category (block effectiveness, onset and spread of analgesia, intensity of a motor block).",['12a']
10225072,method,Non-parametric statistics (Mann-Whitney U test or Fisher's exact test) were used to compare the two groups.,['12a']
10225072,method,P∞0.05 was considered significant.,['0']
10225072,method,Table 1 shows the demographic data of the patients and the duration of surgery.,['0']
10225072,method,"The initial block was more effective in the MNS group at 10, 20 and 30 min (Fig.",['0']
10225072,method,1) .,['0']
10225072,method,"The pain on block performance was low (median 1.0 on VAS in either group, ranging from 0 to 4.2).The MNS group required more time for performance of the initial block, but the overall block latency was shorter and therefore patients in this group sooner achieved readiness for surgery (Fig.",['0']
10225072,method,2) .,['0']
10225072,method,The TA group had less frequent analgesia in the areas innervated by musculocutaneous and radial nerves after the initial block (Table 2) .,['0']
10225072,method,After supplementation all blocks were successful.,['0']
10225072,method,"Initial block effectiveness, number of nerves requiring supplementation, degree of motor block, number of patients with adverse effects (intravascular injections, axillary haematomas and symptoms or signs of MEPA overdose) are presented in Table 3 .",['6a']
10225072,method,"In three patients in the TA group the artery could not be transfixed despite several attempts, and injections were made after venous puncture and/or accidental elicitation of paraesthesiae from at least two nerves.",['0']
10225072,method,"In four patients in the MNS group the ulnar nerve could not be located, and the last 10 mL of MEPA was injected superficial to the artery.",['0']
10225072,method,None of these patients required supplementary blocks.,['0']
10225072,method,In one MNS patient the musculocutaneous nerve could not be electrolocated and was supplemented after 30 min.,['0']
10225072,method,"One patient in the TA group experienced pain (VAS 4.0) when the surgeon was chiselling the bone, which was treated with 1 mg of alfentanil.",['0']
10225072,method,"Eight patients in the TA group and two in the MNS group reported tourniquet pain, with median intensities on VAS of 2.3 and 3.4, respectively.",['0']
10225072,method,"Alfentanil 0.5-1.5 mg was adminis- Table 3 Initial block effectiveness and latency, number of nerves requiring supplementary blocks, intensity of motor block after 30 min, incidence of adverse effects and mean doses of mepivacaine.",['6a']
10225072,method,"Values are numbers of patients in each group with percentages or ranges in parentheses: TA-transarterial, MNS-multiple nerve stimulation.",['12a']
10223495,material and method,All four Phase II studies were performed in accordance with the Declaration of Helsinki and Good Clinical Practice Guidelines.,['0']
10223495,material and method,"The study protocols were approved by the local ethics committee of each participating center, and all participants gave written informed consent before study commencement.",['0']
10223495,material and method,"A total of 319 patients were enrolled into four double-blind, randomized, placebo-controlled, parallel-group, dose-ranging multicenter studies, two recruiting patients with (idiopathic) detrusor instability and two recruiting patients with detrusor hyperreflexia.",['3a']
10223495,material and method,"All patients had urodynamically proved overactive bladder (defined as a phasic increase in detrusor pressure, or a strong end contraction, in the presence of typical symptoms) and symptoms of urinary urgency, increased frequency of micturition (eight or more micturitions per 24 hours), and/or urge incontinence (one or more episode of incontinence per 24 hours) during a 1-week prestudy run-in period.",['4a']
10223495,material and method,"For those patients with clean intermittent catheterization, the number of self-catheterizations rather than the number of spontaneous micturitions was recorded.",['0']
10223495,material and method,"Exclusion criteria were genuine stress incontinence; clinically significant cardiac, hepatic, renal, or hematologic disorders; patients already receiving therapy for overactive bladder and those with contraindications to antimuscarinic agents; and pregnant or lactating women and women of childbearing age who were not using reliable contraception.",['4a']
10223495,material and method,"A medical and drug history was obtained at an initial screening visit, during which blood pressure was measured, routine laboratory tests were performed, and a midstream urine sample (MSU) was obtained for culture.",['0']
10223495,material and method,Urodynamic variables were measured cystometrically according to International Continence Society guidelines.,['12a']
10223495,material and method,"15 Cystometry was performed after voiding, using warmed saline or contrast medium at a fill rate of 10 to 50 mL/min.",['0']
10223495,material and method,"If an unclear detrusor response was obtained, provocative cystometry was performed with the patient moving and coughing during bladder filling.",['0']
10223495,micturition diary and urodynamic variable,"Patients subsequently entered a prestudy run-in period during which they noted the frequency of micturition (or selfcatheterizations) and urgency, along with the number of urge incontinence episodes, in a micturition diary.",['6a']
10223495,micturition diary and urodynamic variable,"On the basis of these data, the average volume of urine voided per micturition was calculated.",['0']
10223495,micturition diary and urodynamic variable,"Patients returned to the clinic 1 week later, and those fulfilling the inclusion criteria were randomized to one of five treatment groups: tolterodine 0.5 mg (n 70), 1 mg (n 62), 2 mg (n 65), or 4 mg (n 58) each morning and evening, or matching placebo (n 64) for 2 weeks, after which micturition diary variables, urodynamic investigations, blood pressure, a 12-lead electrocardiogram (ECG), and serum drug concentrations were assessed.",['5']
10223495,micturition diary and urodynamic variable,"After 2 weeks of treatment, patients used a visual analogue scale scored from 50 mm (much worse) to 50 mm (much better), where zero indicated no change, to record their opinion of changes in urinary symptoms from baseline.",['6a']
10223495,micturition diary and urodynamic variable,Culture of MSU and routine laboratory tests were also repeated after 2 weeks of treatment.,['0']
10223495,micturition diary and urodynamic variable,"During the first week of treatment, patients could reduce their dose to the next lowest level (without breaking the randomization code) if intolerable adverse events occurred.",['5']
10223495,micturition diary and urodynamic variable,Dose reduction was allowed as an alternative to study withdrawal only once for each patient.,['0']
10223495,ecg analysis,A standard 12-lead ECG recording was performed before and at 2 to 4 hours after the first dose of study medication at the baseline visit.,['6a']
10223495,ecg analysis,The ECG was also recorded 2 to 4 hours after drug administration after 2 weeks of treatment.,['0']
10223495,ecg analysis,The following variables were calculated from the recordings: heart rate (HR); QT interval in lead II; and T-wave amplitude in lead V 5 .,['12a']
10223495,ecg analysis,"The corrected QT interval (QTc) was also calculated using Bazett's formula, 16 and morphologic changes in the ECG recordings were classified according to Minnesota code criteria.",['0']
10223495,ecg analysis,17,['0']
10223495,serum drug concentration,"For determination of serum concentrations of tolterodine and 5-HM, the blood sampling time was chosen to give an approximate estimate of the peak values (Cmax) according to observations from a previous tolterodine study.",['0']
10223495,serum drug concentration,18 Blood samples were scheduled to be taken before and at 2 hours after drug administration on the first dosing day and after 1 and 2 weeks of treatment.,['0']
10223495,serum drug concentration,More than 95% of blood samples were taken within 1 hour of the scheduled time.,['0']
10223495,serum drug concentration,"Serum concentrations of tolterodine and 5-HM were determined by capillary gas chromatography/mass spectrometry, as previously described.",['0']
10223495,serum drug concentration,"19 The metabolic phenotype of each patient was tentatively classified on the basis of Cmax values: patients with serum tolterodine and 5-HM concentrations of 1 g/L or greater and 0.3 g/L or less, respectively, were classified as ""poor metabolizers.""",['0']
10223495,serum drug concentration,These cutoff points were based on the findings for serum tolterodine and 5-HM concentrations in subjects phenotyped with debrisoquine.,['0']
10223495,serum drug concentration,"9 Unbound serum concentrations of tolterodine and 5-HM were calculated on the assumption that the unbound fractions were 3.7% and 36%, respectively.",['0']
10223495,serum drug concentration,12,['0']
10223495,adverse event,"All adverse events were recorded, together with the likelihood of their relation to study medication according to the investigator.",['6a']
10223495,adverse event,Patients were contacted by telephone 2 weeks after completing the study for follow-up.,['6a']
10223495,statistical analysis,"Potential dose-effect relations were determined by linear regression analysis, whereas differences between treatment groups in terms of the incidence of adverse events were determined using the chi-square test.",['12a']
10223495,statistical analysis,"To calculate the mean relative change from baseline for micturition diary and urodynamic variables, relative changes from baseline for individual patients were first calculated, after which the overall mean value was determined.",['12a']
10223495,statistical analysis,"For Cmax, median values were calculated because of the skewed distribution of data and the low number of poor metabolizers.",['0']
10223495,statistical analysis,The variances for the median values were calculated as the product of /2 and the variance for the mean value.,['0']
10223495,statistical analysis,"For per-protocol patients with both urodynamic and pharmacokinetic data available, the relation between mean changes in urodynamic variables after 2 weeks of treatment and the sum of unbound serum concentrations of tolterodine and 5-HM was illustrated by fitting a first-order polynomial expression to the data.",['12a']
10201726,subject and method,"Planet Health interventions occurred in 5 schools located in 4 communities in the Boston, Mass, metropolitan area; the 5 control schools were located in the same communities.",['4b']
10201726,subject and method,"Recruitment of school systems to participate was based on their willingness to implement the classroom and physical education (PE) interdisciplinary curriculum, a multiethnic student population, and cooperation with random assignment of schools to the intervention or control condition.",['0']
10201726,subject and method,Informed consent procedures were followed for all students.,['0']
10201726,subject and method,Five schools required an active consent procedure for the survey and physical measurements; parents (or guardians) needed to return a form regardless of whether they wanted their child to participate.,['0']
10201726,subject and method,"The remaining schools used a passive consent procedure: a letter was sent to all parents describing the project, with the option to sign and return the form if they did not want their child to participate.",['0']
10201726,subject and method,The 5 schools with active consent included 56% of potential participants in intervention schools and 36% of potential participants in control schools.,['0']
10201726,subject and method,Forms were translated into 7 languages.,['0']
10201726,subject and method,The study was approved by the Committee on Human Subjects at the Harvard School of Public Health.,['0']
10201726,design,"In 1995, 10 schools from 4 communities were randomly assigned (using a random number table) to either intervention (n = 5) or control (n = 5) status.",['8a']
10201726,design,"Prior to randomization, we matched schools by town (pairs of schools within 4 towns were matched) or school size and ethnic composition (1 pair matched from 2 adjacent towns) to balance factors that could affect study outcomes, such as school food services, health-related curricula, or PE.",['0']
10201726,design,"The median household income of zip code areas where the schools were located averaged $36 020 among intervention schools and $34 200 among control schools, according to 1990 Census data.",['0']
10201726,design,This median is lower than that for all households in Massachusetts in the 1990 Census ($41 000) but similar to the US figure ($33 952).,['0']
10201726,design,21 Student intervention status was assigned based on school enrollment in fall 1995.,['0']
10201726,design,All students in intervention schools in grades 6 and 7 in 1995 were exposed to intervention components.,['0']
10201726,design,Youths who continued at an intervention school in the following year received 2 school years of intervention.,['0']
10201726,design,Control schools received their usual health curricula and PE classes and none of the Planet Health program.,['0']
10201726,design,The primary study contrast was between students in the intervention and control schools with respect to changes from baseline (fall 1995) to follow-up (spring 1997).,['12a']
10201726,design,"The primary end point at the individual level was obesity; secondary end points included self-reports of television viewing, moderate and vigorous physical activity, percent of total dietary intake from fat, servings of fruits and vegetables, and total energy intake.",['6a']
10201726,design,"Anthropometry data and student surveys were collected at the beginning of grades 6 and 7 in fall 1995, and follow-up measurements on this cohort were collected in spring 1997 (grades 7 and 8).",['6a']
10201726,design,"Because obesity 22 and dietary and activity patterns vary seasonally, data were collected at the same time for both intervention and control participants.",['0']
10201726,design,"Therefore, the difference in season of measurement for baseline and outcome variables should not bias estimates of intervention effect.",['12a']
10201726,theoretical framework,Planet Health was designed to reduce obesity by increasing energy expenditure while promoting key dietary behaviors consistent with dietary guidelines.,['0']
10201726,theoretical framework,23 The intervention focused on 4 behavioral changes: reducing television viewing to less than 2 hours per day 24 ; increasing moderate and vigorous physical activity; decreasing consumption of high-fat foods; and increasing consumption of fruits and vegetables to 5 a day or more.,['0']
10201726,theoretical framework,"23 We used concepts from behavioral-choice and socialcognitive theories of individual change, with a distinctive focus on reducing television viewing.",['0']
10201726,theoretical framework,Clinical research in behavioral-choice theory indicates that reducing sedentary time coincident with a dietary intervention can decrease obesity among youths who are obese.,['0']
10201726,theoretical framework,"25 Other studies indicate that choice of vigorous activity among children can be enhanced by decreasing access to sedentary activities and improving access to vigorous activity, 26 with similar results shown for eating behavior.",['0']
10201726,theoretical framework,"27 By allowing children choice over alternative activities when television viewing time is reduced, their perceived sense of control over physical activity alternatives is increased, and this can reinforce physical activity.",['0']
10201726,theoretical framework,"28 Participants in Planet Health were encouraged to ""make space"" for more activity in their lives by reducing television time.",['0']
10201726,theoretical framework,"Both the activity and dietary components of the intervention were designed to emphasize ""lifestyle"" changes in behavior.",['0']
10201726,theoretical framework,"Although increased fruit and vegetable consumption has not been related to obesity prevalence, a reduction in high-fat foods coupled with the motivation to try less energy-dense fruits and vegetables could reduce obesity risk.",['0']
10201726,theoretical framework,"Social-cognitive theory 29 points to the importance of social and environmental factors that influence both psychosocial and behavioral risk factors 30, 31 for obesity.",['0']
10201726,theoretical framework,"Prior schoolbased interventions grounded in social-cognitive theory have produced modest reductions in dietary fat intake and increases in physical activity 32-35 but little evidence for change in obesity 19, 20 and no evidence for reductions in television viewing.",['0']
10201726,theoretical framework,"Planet Health was designed to provide students with cognitive and behavioral skills to enable change in target behaviors, practice using skills to strengthen perceived competence in employing new behaviors effectively, and support for behaviors by multiple classroom and PE teachers.",['0']
10201726,theoretical framework,"A distinctive aspect of Planet Health is the interdisciplinary curriculum approach, 36 with intervention material infused into major subject areas and PE, using grade-and subject-appropriate skills and competencies.",['0']
10201726,theoretical framework,"This approach is designed to enhance efficiency by using classroom teachers with minimal health education training to implement the materials, and to enhance effectiveness by involving multiple classes, which often use different approaches to learning.",['0']
10201726,theoretical framework,37 Teacher training sessions were developed to enhance implementation.,['0']
10201726,theoretical framework,"38 Planet Health focused on improving the activity and dietary behaviors of all students, without singling out youths who were obese for attention.",['0']
10201726,theoretical framework,This population-based approach focuses on changing the distribution of obesity in the population 17 by both reducing obesity among those already obese (remission) and preventing new cases.,['0']
10201726,theoretical framework,The population approach also limits the risk of stigmatizing obese students.,['0']
10201726,theoretical framework,39,['0']
10201726,intervention component,"Each intervention school received the Planet Health program of teacher training workshops, classroom lessons, PE materials, wellness sessions, and fitness funds.",['0']
10201726,intervention component,"All teachers received training from project staff either in workshops (all PE teachers, two thirds of classroom teachers) or with the field coordinator.",['0']
10201726,intervention component,"Based on teacher interests, an average of 3 teacher/staff wellness sessions were offered per school, provided at low cost by outside organizations.",['0']
10201726,intervention component,"Planet Health materials incorporate standards outlined in the Massachusetts Curriculum Frameworks, 40 so that skills and competencies that are required learning in middle school are used as vehicles for conveying Planet Health messages.",['0']
10201726,intervention component,"In classroom lessons, each theme was addressed in 1 lesson per subject (language arts, math, science, and social studies), for a total of 16 core lessons each in year 1 and year 2 (32 total).",['0']
10201726,intervention component,"An additional lesson developed a 2-week campaign to reduce television viewing in households (""Power Down"").",['0']
10201726,intervention component,"Lessons consisted of teacher resources; behavioral and learning objectives; procedure, extension, or homework activities; and student resources and handouts.",['0']
10201726,intervention component,Each classroom lesson had a behavioral objective that fit with 1 of the 4 behavioral targets of the intervention.,['0']
10201726,intervention component,"Units were developed with extensive teacher input via lesson evaluations and focus groups using a variety of innovative, student-centered teaching methods to engage students, including demonstrations, debates, case studies, group projects, games, and student presentations.",['0']
10201726,intervention component,"Classroom lessons were designed for one or two 45-minute periods, depending on the level of detail chosen by teachers.",['0']
10201726,intervention component,"Physical education materials focused on activity and inactivity themes and included student self-assessments of activity and inactivity levels and goal setting and evaluations for reducing inactivity, replacing inactive time with moderate and vigorous physical activities of their choosing.",['0']
10201726,intervention component,Lessons were organized into thirty 5-minute microunits that were designed to be repeated with extensions in school-year 2; the first 5 microunits focused on Fit-Check self-assessments and goal setting.,['0']
10201726,intervention component,Fitness Funds were monetary incentives of $400 to $600 provided to intervention schools in response to teacher-submitted proposals consistent with Planet Health themes.,['0']
10201726,outcome measure,Primary End Point-Obesity.,['6a']
10201726,outcome measure,"Student height without shoes was measured to the nearest 0.1 cm using a Shorr stadiometer (Shorr Productions, Olney, Md) and weight in light clothes was measured to the nearest 0.1 kg on a portable electronic scale (Seca Model 770; Seca Scale Corp, Munich, Germany) calibrated using the Seca standard weights step-up test.",['0']
10201726,outcome measure,Triceps skinfolds (TSF) were measured to the nearest 0.2 mm using calibrated Holtain calipers.,['0']
10201726,outcome measure,Measurements were obtained by trained project staff and standardized according to accepted protocols 41 that were modified for administration in a public school setting.,['6a']
10201726,outcome measure,"Replicate measures of TSF were obtained to improve precision; if the 2 measurements differed by more than 2 mm, a third measurement was taken.",['0']
10201726,outcome measure,Analyses used the average of the measures.,['0']
10201726,outcome measure,"We defined obese students using a composite indicator 42,43 based on both a body mass index (BMI, kg/m 2 ) and a TSF measure greater than or equal to the 85th percentile of age-and sex-specific reference data.",['0']
10201726,outcome measure,"44 Secular increases in child and adolescent obesity in the past 2 decades have been documented with indicators based on either TSF 1,2 or BMI.",['0']
10201726,outcome measure,"3, 4 Research has indicated, however, the limitations of using only BMI or only TSF as an obesity indicator.",['0']
10201726,outcome measure,"Among children and youth, the BMI correlates well with laboratory measures of the total and percent body fat, 45,46 but differences are noted by sex, race/ethnicity, and maturation.",['0']
10201726,outcome measure,"43, 47, 48 The BMI has been shown to be highly specific in identifying adolescents with a high percentage of body fat, but it has low sensitivity.",['0']
10201726,outcome measure,"48 Furthermore, BMI is not a direct measure of total or percent body fat but is influenced by frame size.",['0']
10201726,outcome measure,Changes in BMI may reflect lean body mass rather than fatness.,['0']
10201726,outcome measure,"49 Triceps skinfolds constitute a direct, valid measure of adiposity 45,50 with substantial reliability, 51 although unreliability tends to increase among the most overweight individuals, 52 and TSF may not reflect differences in subcutaneous fat distribution that vary by racial/ethnic group and sex.",['0']
10201726,outcome measure,"47, 53 Recent guidelines on consensus indicators that addressed these methodological issues in both domestic 42 and international 43 settings recommend a combination of indicators.",['0']
10201726,outcome measure,"One recommended composite indicator for this purpose is based on 3 measures: BMI, TSF, and subscapular skinfolds 43 relative to reference standards.",['0']
10201726,outcome measure,44 We were unable to secure approval to obtain subscapular skinfold measurements in a school setting.,['0']
10201726,outcome measure,"The composite indicator we selected to classify obesity in our multiethnic school-based sample, BMI and TSF at or above the 85th percentile, addresses methodological concerns related to indicators based on either measure alone.",['0']
10201726,outcome measure,The combination of BMI and TSF is designed to distinguish individuals who are overweight but not overfat from the truly obese.,['0']
10201726,outcome measure,Sexual maturity ratings are recommended to interpret and control for differences among individuals in early and later maturational tempo that are not reflected in reference growth curves for BMI and TSF.,['12a']
10201726,outcome measure,"43, 47, 54 In this research setting, we obtained self-reports of menarcheal status and age at menarche among girls.",['0']
10201726,outcome measure,Use of self-reported or clinical sexual maturity ratings was not permitted by the school systems.,['0']
10201726,outcome measure,Food and Activity Survey.,['0']
10201726,outcome measure,"Television, Activity, and Diet Measures.",['0']
10201726,outcome measure,"Measures of television viewing, physical activity, and dietary intake as well as other sociodemographic and behavioral variables were obtained via an optically scannable student Food and Activity Survey.",['12a']
10201726,outcome measure,Students completed the Food and Activity Survey independently in class under the supervision of teachers who participated in hour-long training sessions prior to administration.,['0']
10201726,outcome measure,Television and Video.,['0']
10201726,outcome measure,Hours of television and video viewing were assessed with an 11-item Television and Video Measure.,['0']
10201726,outcome measure,Questions asked about hours of television typically viewed during each day of the week as well as use of videocassette recorders and video and computer games.,['0']
10201726,outcome measure,Items were appropriately weighted and summed to obtain a total hours-per-day viewing estimate.,['0']
10201726,outcome measure,Studies have indicated high test-retest reliability of youth self-reports of television viewing.,['0']
10201726,outcome measure,"55 We selected a random sample of 53 students who underwent two 24-hour physical activity Continued on next page ARCH PEDIATR ADOLESC MED/ VOL 153, APR 1999children's television, 13 and television viewing time is associated with between-meal snacking.",['0']
10201726,outcome measure,14 Experimental and observational studies indicate the effects of exercise on body fat reduction.,['0']
10201726,outcome measure,15 Some studies indicate a potential effect of dietary fat on the prevalence and treatment of obesity.,['0']
10201726,outcome measure,"5, 11 The only interventions that have shown long-term effecrecalls administered by trained interviewers 1 month apart, as well as the Food and Activity Survey.",['0']
10201726,outcome measure,"We found a deattenuated 56 correlation of television viewing assessed by the Television and Video Measure with 24-hour recall of r = 0.54, with equivalent means.",['12a']
10201726,outcome measure,Physical Activity.,['0']
10201726,outcome measure,"Moderate and vigorous physical activity levels were assessed using a Youth Activity Questionnaire, which contains 16 items that estimate hours per day spent in moderate and vigorous activities (3.5 metabolic equivalents) 57 over the past month.",['6a']
10201726,outcome measure,Walking was not included because of low validity found for this domain.,['0']
10201726,outcome measure,58 The Youth Activity Questionnaire was adapted from a 14-item physical activity questionnaire demonstrated to have excellent reproducibility and validity in adults.,['6a']
10201726,outcome measure,"59, 60 In the repeat 24-hour validation sample, the Youth Activity Questionnaire was correlated (deattenuated 56 ) with 24-hour recall at r = 0.80, with equivalent means.",['12a']
10201726,outcome measure,Dietary Intake.,['0']
10201726,outcome measure,"Assessment of intake of fruits and vegetables, percentage of energy from fat and saturated fat, and total energy intake (in kJ) was made using the Youth Food Frequency Questionnaire, which has been adapted and validated for use in ethnically and socioeconomically diverse populations.",['6a']
10201726,outcome measure,"58,61,62 To be consistent with National Cancer Institute nutrition education guidelines, when calculating fruit and vegetable intake, we excluded french-fried potatoes.",['0']
10201726,outcome measure,63 We excluded observations with implausible daily energy intakes (2100 or 29 000 kJ; less than 1% of observations) in dietary analyses.,['0']
10201726,outcome measure,Sociodemographic Variables.,['12a']
10201726,outcome measure,"Age was calculated based on birth date and date of examination, except for a few cases in which the birth date was missing and Food and Activity Survey data were used.",['0']
10201726,outcome measure,"Sex was classified at the time of examination by measurers; in the few cases in which sex data were missing, school-list data were used.",['0']
10201726,outcome measure,"Ethnic categories were based on responses of students to a question asking them to mark all that apply: ""How do you describe yourself?""",['0']
10201726,outcome measure,"The response categories were white, black, Hispanic, Asian or Pacific Islander, American Indian or Alaskan Native, and other.",['0']
10201726,outcome measure,"Participants checking ""black"" were classified as African American.",['0']
10201726,outcome measure,Other Survey Variables.,['12a']
10201726,outcome measure,"Self-reports of weight-loss behavior were adapted from national surveillance indicators, 64 including dieting to lose weight, exercising to lose weight, vomiting or taking laxatives to lose weight, and taking diet pills to lose weight, and have been associated with adolescent overweight in a multiethnic sample.",['0']
10201726,outcome measure,65 Implementation Measures.,['0']
10201726,outcome measure,"We used teacher reports of implementation, which have shown good validity compared with classroom observations.",['0']
10201726,outcome measure,66,['0']
10201726,statistical method,"Because schools, not students, were randomized, the generalized estimating equation method 67 for analysis of dichotomous outcomes was used to adjust for individuallevel covariates under cluster randomization, with schools nested within experimental conditions, using software written for use with SAS data sets (SAS Inc, Cary, NC).",['12a']
10201726,statistical method,68 This approach takes into account the intraclass correlation of responses within schools.,['0']
10201726,statistical method,"The generalized estimating equation analysis also took into account the school matching in the design, including indicator variables for randomization pairs.",['12a']
10201726,statistical method,69 Separate regressions were estimated for boys and girls because of different patterns of incremental growth in weight and height relative to skinfold velocities and differences in maturational tempo between boys and girls.,['12a']
10201726,statistical method,"43, 47, 48 We controlled for ethnic category because of different patterns of BMI and TSF among ethnic groups.",['0']
10201726,statistical method,"44, 47 In regressions to predict obesity at follow-up, we controlled for intervention status, indicators for randomization pairs, and known baseline predictors of obesity, including obesity, age, ethnic category, TSF, and BMI.",['12a']
10201726,statistical method,"We then tested to see if any of the following theoretically relevant variables measured at baseline added significantly to the regression equations (P.05): menarcheal status, cigarette smoking, dietary total energy intake per day, percentage of total energy from total and saturated fat, Television and Video Measure score, hours of daily moderate and vigorous physical activity, weight-loss behaviors, and behavioral intentions to walk more, exercise more, or watch less television.",['12a']
10201726,statistical method,"Exercising to lose weight, the only variable that significantly contributed to the equation for girls, was added to the female regression models.",['12a']
10201726,statistical method,None of the variables contributed to the male regression models.,['12a']
10201726,statistical method,"Similar regressions were estimated to predict changes in behavioral measures (eg, Television and Video Measure).",['12a']
10201726,statistical method,"For analysis of these continuous outcomes, we used SUDAAN software (Center for Information Technology, National Institutes of Health, Bethesda, Md) to similarly estimate regressions under cluster randomization, and control for the pair-matched design; SUDAAN estimates use an implicit Taylor linearization method.",['12a']
10201726,statistical method,"68 Analyses were conducted using an intention-to-treat protocol, with participants analyzed in their original randomized condition irrespective of the number of Planet Health sessions attended.",['12a']
10201726,statistical method,"70 To assess the extent to which intervention effects could be attributed to significant changes in behavioral variables, we reestimated regressions predicting obesity change and controlled for both the baseline behavioral variable and change in that variable from baseline to follow-up.",['12a']
10201726,statistical method,"We examined Television and Video Measure scores, fruit and vegetable intake, and total energy intake.",['0']
10201726,statistical method,We used indicator variables with mean substitution to control for missing behavioral data (5%).,['12a']
10201726,statistical method,"Because of potential bias with this approach, 71 we also reestimated regressions that excluded observations with missing data.",['12a']
10201726,statistical method,Both approaches produced similar results.,['0']
10201726,statistical method,"In regressions estimating change in fruit and vegetable consumption, we energy-adjusted results by controlling total energy intake via linear regression.",['12a']
10201726,statistical method,"72 By design, the anthropometric measures worked in both intervention and control schools, blind to intervention status, but because of scheduling logistics, 5 of the measurers 29 were not perfectly balanced.",['0']
10201726,statistical method,"To determine if these differences affected study results, we reestimated logistic regressions that predicted obesity change, adding indicators for measurers.",['12a']
10201726,statistical method,The outcome results were unchanged.,['0']
10201726,statistical method,tiveness in reducing obesity have been intensive clinical programs for obese children.,['0']
10201726,statistical method,16 These programs require parental participation and focus on modifications in both diet and physical activity.,['0']
10201726,statistical method,"The rapidly increasing prevalence of obesity in the United States, however, may require a more populationbased effort, in contrast to interventions focused only on high-risk (eg, already obese) individuals.",['0']
10201726,statistical method,17 Interventions focused on reducing obesity prevalence among young children and adolescents may be particularly important because the risk of adult obesity is increased markedly if one is obese during adolescence.,['0']
10201726,statistical method,"18 Schools are a potentially important channel of intervention because they offer access to large populations of students and provide the opportunity to institutionalize programs in communities; however, limited school-based research has focused on reducing obesity among adolescents.",['0']
10201726,statistical method,"Schoolbased interventions targeting obesity have generally treated obese students, with 6 studies indicating some effectiveness.",['0']
10201726,statistical method,"19 School-wide interventions among adolescents, in contrast, have not focused on reducing obesity but rather on reducing cardiovascular risk and have demonstrated little impact on obesity.",['0']
10201726,statistical method,"19, 20 Planet Health is a school-based intervention designed to reduce obesity in middle-school youth (grades 6-8) by altering key physical activity and dietary risk factors, including reductions in television viewing.",['0']
10201726,statistical method,"The intervention was included within existing classes in schools to limit cost and improve replicability, beginning when students were in grades 6 and 7 and continuing over 2 school years.",['0']
10201726,statistical method,"In our article, we describe the impact of Planet Health on obesity prevalence among boys and girls.",['0']
10214632,method,"The initial sample consisted of 113 subjects identified to have symptoms using the Scotopic Sensitivity Syndrome Screening manual (Irlen, 1991b) .",['0']
10214632,method,"These subjects were referred by educational, optical, and medical personnel to the Special Education Centre at the University of Newcastle, Australia, for reading or study problems.",['0']
10214632,method,"There were also 35 control subjects at two local public schools, identified by school personnel as having significant reading problems but who had no symptoms of the syndrome when screened.",['0']
10214632,method,"These subjects ranged in age from 9.2 to 13.1 years at the start of the study, with a mean reading age on initial testing using the Neale Analysis of Reading Ability (Neale, 1988 ) of 8.6 yr., and an average discrepancy between chronologicaI age and reading age of 1.9 yr.",['0']
10214632,method,"The control group ranged in age from 9.4 to 12.9 yr., with a mean reading age on initial testing of 7.9 yr. and an average discrepancy of between chronological age and reading age of 2.2 yr. All subjects in the experimental group had received an optical or ophthalmological examination within the year prior to being screened and had prescription lenses fitted when required.",['0']
10214632,method,"Students in the sample covered a wide range of cultural backgrounds and socioeconomic status, and a variety of school situations in the Newcastle urban and Hunter Valley rural areas.",['0']
